Departure City,Arrival City,Distance (km),Flight Number,Airline,Aircraft Type,Departure Time,Arrival Time,Departure Airport,Departure Airport Latitude,Departure Airport Longitude,Arrival Airport,Arrival Airport Latitude,Arrival Airport Longitude,On-Time Performance,Average Delay (minutes),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Price
Xi'an,Hangzhou,1215,G54092,China Express Airlines,Airbus A321 (Medium),18:50,21:05,Xianyang Airport,34.44342046,108.7704662,Xiaoshan Airport,30.24722389,120.4414091,0.79,11,1,1,1,1,1,1,1,820
Xi'an,Hangzhou,1215,ZH1906,Shenzhen Airlines,Airbus A321 (Medium),18:50,21:05,Xianyang Airport,34.44342046,108.7704662,Xiaoshan Airport,30.24722389,120.4414091,0.79,11,1,1,1,1,1,1,1,810
Xi'an,Hangzhou,1215,GJ8658,Loong Air,Airbus A320 (Medium),21:15,1:00,Xianyang Airport,34.44342046,108.7704662,Xiaoshan Airport,30.24722389,120.4414091,1.0,0,0,1,0,1,0,1,0,550
Xi'an,Hangzhou,1215,GJ8864,Loong Air,Airbus A320 (Medium),21:15,1:00,Xianyang Airport,34.44342046,108.7704662,Xiaoshan Airport,30.24722389,120.4414091,0.94,7,1,0,1,0,1,0,1,630
Xi'an,Hanzhong,245,MU2248,China Eastern Airlines,Airbus A320 (Medium),22:20,23:00,Xianyang Airport,34.44342046,108.7704662,Chenggu Airport,33.22358283,107.260837,0.94,0,1,1,1,1,1,1,1,180
Xi'an,Hefei,960,HU7881,Hainan Airlines,Boeing 737 (Medium),8:40,10:25,Xianyang Airport,34.44342046,108.7704662,Xinqiao Airport,31.992553,116.975718,1.0,0,1,1,1,1,1,1,1,470
Xi'an,Hefei,960,JR1505,Joy Air,Xian MA60 (Small),14:35,18:15,Xianyang Airport,34.44342046,108.7704662,Xinqiao Airport,31.992553,116.975718,0.8,28,1,1,1,1,1,1,1,680
Xi'an,Hefei,960,MU8111,China Eastern Airlines,Xian MA60 (Small),14:35,18:15,Xianyang Airport,34.44342046,108.7704662,Xinqiao Airport,31.992553,116.975718,0.8,28,1,1,1,1,1,1,1,690
Xi'an,Hefei,960,CA8778,Air China,Boeing 737 (Medium),14:40,16:25,Xianyang Airport,34.44342046,108.7704662,Xinqiao Airport,31.992553,116.975718,0.91,10,1,1,1,1,1,1,1,660
Xi'an,Hefei,960,G58778,China Express Airlines,Boeing 737 (Medium),14:40,16:25,Xianyang Airport,34.44342046,108.7704662,Xinqiao Airport,31.992553,116.975718,0.91,10,1,1,1,1,1,1,1,710
Xi'an,Hefei,960,SC8778,Shandong Airlines,Boeing 737 (Medium),14:40,16:25,Xianyang Airport,34.44342046,108.7704662,Xinqiao Airport,31.992553,116.975718,0.91,10,1,1,1,1,1,1,1,640
Xi'an,Hengyang,914,MU2139,China Eastern Airlines,Airbus A320 (Medium),14:45,17:05,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,26.89816442,112.5838188,0.94,0,1,0,1,0,1,0,1,630
Xi'an,Huai'an,1161,GJ8864,Loong Air,Airbus A320 (Medium),21:15,23:05,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,33.52834897,119.3132951,0.94,0,1,0,1,0,1,0,1,540
Xi'an,Hohhot,894,GS6646,Tianjin Airlines,Embraer ERJ-190 (Medium),9:20,13:10,Xianyang Airport,34.44342046,108.7704662,Baita Airport,40.86199118,111.8277069,0.99,0,1,1,1,1,1,1,1,630
Xi'an,Hohhot,894,HU5646,Hainan Airlines,Embraer ERJ-190 (Medium),9:20,13:10,Xianyang Airport,34.44342046,108.7704662,Baita Airport,40.86199118,111.8277069,0.99,0,1,1,1,1,1,1,1,650
Xi'an,Hohhot,894,GS6664,Tianjin Airlines,Other Aircraft Types,21:05,23:55,Xianyang Airport,34.44342046,108.7704662,Baita Airport,40.86199118,111.8277069,0.88,6,0,1,0,0,0,0,0,440
Xi'an,Huizhou,1373,GS7611,Tianjin Airlines,Other Aircraft Types,18:15,20:50,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,23.05475395,114.6027015,0.7,17,1,1,1,1,1,1,1,870
Xi'an,Jieyang,1988,9C8817,Spring Airlines,Airbus A320 (Medium),10:45,13:35,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,23.552813,116.516021,0.95,0,1,0,1,1,0,1,0,1390
Xi'an,Jieyang,1988,CZ6627,China Southern Airlines,Boeing 737 (Medium),13:40,18:15,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,23.552813,116.516021,0.87,8,0,1,0,1,0,1,1,1250
Xi'an,Jieyang,1988,CZ3890,China Southern Airlines,Boeing 737 (Medium),17:35,21:50,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,23.552813,116.516021,0.9,11,1,0,0,0,1,0,1,1260
Xi'an,Jinan,900,CZ9144,China Southern Airlines,Airbus A320 (Medium),10:50,12:35,Xianyang Airport,34.44342046,108.7704662,Yaoqiang Airport,36.85781551,117.2202663,0.9,20,1,1,1,1,1,1,1,640
Xi'an,Jinan,900,JR2430,Joy Air,Airbus A320 (Medium),10:50,12:35,Xianyang Airport,34.44342046,108.7704662,Yaoqiang Airport,36.85781551,117.2202663,0.9,20,1,1,1,1,1,1,1,660
Xi'an,Jinchang,945,GS7589,Tianjin Airlines,Embraer ERJ-190 (Medium),12:45,15:45,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,38.54815023,102.3570714,0.99,0,1,1,1,1,1,1,1,660
Xi'an,Jingdezhen,1121,ZH9257,Shenzhen Airlines,Airbus A320 (Medium),7:30,9:45,Xianyang Airport,34.44342046,108.7704662,Jingdezhen Airport,29.34016931,117.1910311,0.97,0,1,0,1,0,1,0,0,510
Xi'an,Jinggangshan,1000,MU2319,China Eastern Airlines,Airbus A320 (Medium),7:15,9:30,Xianyang Airport,34.44342046,108.7704662,Jinggangshan Airport,26.63314954,114.1254392,0.93,0,1,1,1,1,1,1,1,500
Xi'an,Kashgar,3700,MU2133,China Eastern Airlines,Airbus A319 (Medium),16:20,21:15,Xianyang Airport,34.44342046,108.7704662,Kashgar Airport,39.5466715,76.0208324,0.85,9,1,0,0,0,0,0,0,2310
Xi'an,Korla,2758,CZ6850,China Southern Airlines,Embraer ERJ-190 (Medium),17:15,22:40,Xianyang Airport,34.44342046,108.7704662,Korla Airport,41.62257112,86.14918499,0.68,31,1,1,0,1,0,1,0,1810
Xi'an,Korla,2758,G55256,China Express Airlines,Embraer ERJ-190 (Medium),17:15,22:40,Xianyang Airport,34.44342046,108.7704662,Korla Airport,41.62257112,86.14918499,0.68,31,1,1,0,1,0,1,0,1670
Xi'an,Korla,2758,MF4424,Xiamen Airlines,Embraer ERJ-190 (Medium),17:15,22:40,Xianyang Airport,34.44342046,108.7704662,Korla Airport,41.62257112,86.14918499,0.68,31,1,1,0,1,0,1,0,1630
Xi'an,Kunming,1268,KY8214,Kunming Airlines,Boeing 737 (Medium),13:35,15:55,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.73,36,1,1,1,1,1,1,1,780
Xi'an,Kunming,1268,ZH9711,Shenzhen Airlines,Airbus A320 (Medium),13:40,16:10,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.91,0,1,1,1,1,1,1,1,790
Xi'an,Kunming,1268,8L9994,Lucky Air,Other Aircraft Types,18:30,20:55,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.87,20,0,1,0,1,0,1,0,850
Xi'an,Kunming,1268,8L9994,Lucky Air,Other Aircraft Types,18:30,21:00,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.87,20,1,0,0,0,1,0,1,850
Xi'an,Kunming,1268,8L9994,Lucky Air,Other Aircraft Types,18:30,21:05,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.87,20,0,0,1,0,0,0,0,870
Xi'an,Kunming,1268,GS7661,Tianjin Airlines,Other Aircraft Types,18:35,21:05,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.9,13,1,0,0,0,0,0,0,890
Xi'an,Kunming,1268,GS7661,Tianjin Airlines,Other Aircraft Types,18:35,21:05,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.9,13,0,0,1,1,1,0,1,890
Xi'an,Kunming,1268,HU5661,Hainan Airlines,Other Aircraft Types,18:35,21:05,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.9,13,1,0,0,0,0,0,0,790
Xi'an,Kunming,1268,HU5661,Hainan Airlines,Other Aircraft Types,18:35,21:05,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.9,13,0,0,1,1,1,0,1,930
Xi'an,Kunming,1268,CZ9540,China Southern Airlines,Airbus A319 (Medium),19:10,21:35,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.95,6,0,0,1,0,1,0,1,580
Xi'an,Kunming,1268,JR2361,Joy Air,Airbus A319 (Medium),19:10,21:35,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.95,6,0,0,1,0,1,0,1,630
Xi'an,Kunming,1268,MU2361,China Eastern Airlines,Airbus A319 (Medium),19:10,21:35,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.95,6,0,0,1,0,1,0,1,640
Xi'an,Kunming,1268,DR6520,Ruili Airlines,Boeing 737 (Medium),22:15,0:40,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.83,16,0,0,0,0,0,1,0,610
Xi'an,Kunming,1268,DR6520,Ruili Airlines,Boeing 737 (Medium),22:15,0:40,Xianyang Airport,34.44342046,108.7704662,Changshui Airport,25.102871,102.935615,0.83,16,1,1,1,1,1,0,1,610
Xi'an,Lanzhou,550,MU2955,China Eastern Airlines,Airbus A320 (Medium),10:30,11:45,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.94,7,1,1,1,1,1,1,1,440
Xi'an,Lanzhou,550,ZH9581,Shenzhen Airlines,Boeing 737 (Medium),11:35,12:55,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.92,0,1,0,1,0,1,0,1,390
Xi'an,Lanzhou,550,GS7589,Tianjin Airlines,Embraer ERJ-190 (Medium),12:45,14:05,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.99,0,1,1,1,1,1,1,1,410
Xi'an,Lanzhou,550,ZH9223,Shenzhen Airlines,Airbus A320 (Medium),13:30,15:00,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,1.0,0,1,1,1,1,1,1,1,390
Xi'an,Lanzhou,550,GS7647,Tianjin Airlines,Other Aircraft Types,14:55,16:10,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.93,0,1,1,1,1,1,1,1,440
Xi'an,Lanzhou,550,HU7852,Hainan Airlines,Boeing 737 (Medium),15:40,16:55,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.66,25,1,1,1,1,1,1,1,380
Xi'an,Lanzhou,550,GS7587,Tianjin Airlines,Embraer ERJ-190 (Medium),15:40,17:40,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.93,7,1,1,1,1,1,1,1,400
Xi'an,Lanzhou,550,ZH9553,Shenzhen Airlines,Boeing 737 (Medium),16:25,17:45,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.74,29,1,0,1,0,1,0,1,380
Xi'an,Lanzhou,550,MU2326,China Eastern Airlines,Airbus A320 (Medium),17:20,18:40,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.98,0,1,1,1,1,1,1,1,390
Xi'an,Lanzhou,550,HU7644,Hainan Airlines,Boeing 737 (Medium),19:30,20:50,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.98,0,1,1,1,1,1,1,1,310
Xi'an,Lanzhou,550,CZ9216,China Southern Airlines,Airbus A319 (Medium),19:40,20:55,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.52,32,1,1,1,1,1,1,1,280
Xi'an,Lanzhou,550,MU2895,China Eastern Airlines,Airbus A319 (Medium),19:40,20:55,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.52,32,1,1,1,1,1,1,1,280
Xi'an,Lanzhou,550,HU7896,Hainan Airlines,Boeing 737 (Medium),21:55,23:15,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.54,30,1,1,1,1,1,1,1,280
Xi'an,Lanzhou,550,CZ9797,China Southern Airlines,Airbus A320 (Medium),23:30,0:50,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.96,0,1,1,1,0,1,1,1,300
Xi'an,Lanzhou,550,CZ9797,China Southern Airlines,Airbus A320 (Medium),23:30,0:50,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.96,0,0,0,0,1,0,0,0,300
Xi'an,Lanzhou,550,JR2306,Joy Air,Airbus A320 (Medium),23:30,0:50,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.96,0,0,0,0,1,0,0,0,300
Xi'an,Lanzhou,550,JR2306,Joy Air,Airbus A320 (Medium),23:30,0:50,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.96,0,1,1,1,0,1,1,1,310
Xi'an,Lanzhou,550,MU2306,China Eastern Airlines,Airbus A320 (Medium),23:30,0:50,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.96,0,0,0,0,1,0,0,0,300
Xi'an,Lanzhou,550,MU2306,China Eastern Airlines,Airbus A320 (Medium),23:30,0:50,Xianyang Airport,34.44342046,108.7704662,Zhongchuan Airport,36.51357729,103.6246677,0.96,0,1,1,1,0,1,1,1,290
Xi'an,Lhasa,1980,3U8687,Sichuan Airlines,Airbus A319 (Medium),7:15,12:05,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.94,13,0,1,0,1,0,1,0,920
Xi'an,Lhasa,1980,G56534,China Express Airlines,Airbus A319 (Medium),7:15,12:05,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.94,13,0,1,0,1,0,1,0,910
Xi'an,Lhasa,1980,MU4727,China Eastern Airlines,Airbus A319 (Medium),7:15,12:05,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.94,13,0,1,0,1,0,1,0,930
Xi'an,Lhasa,1980,MU2102,China Eastern Airlines,JET,11:25,15:10,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.92,0,0,0,0,0,0,1,0,1350
Xi'an,Lhasa,1980,MU2102,China Eastern Airlines,JET,11:25,15:10,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.92,0,1,1,1,1,1,0,1,1240
Xi'an,Lhasa,1980,CA3984,Air China,Airbus A319 (Medium),20:10,23:55,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.91,9,1,1,1,1,1,1,1,870
Xi'an,Lhasa,1980,TV9884,Tibet Airlines,Airbus A319 (Medium),20:10,23:55,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.91,9,1,1,1,1,1,1,1,840
Xi'an,Lhasa,1980,ZH3984,Shenzhen Airlines,Airbus A319 (Medium),20:10,23:55,Xianyang Airport,34.44342046,108.7704662,Gonggar Airport,29.29612062,90.9083204,0.91,9,1,1,1,1,1,1,1,910
Xi'an,Lijiang,1610,GJ8839,Loong Air,Airbus A320 (Medium),12:05,15:50,Xianyang Airport,34.44342046,108.7704662,Sanyi Airport,26.67497842,100.2548497,0.87,11,1,1,1,1,1,1,1,1060
Xi'an,Lijiang,1610,JD5521,Beijing Capital Airlines,Airbus A319 (Medium),18:45,21:20,Xianyang Airport,34.44342046,108.7704662,Sanyi Airport,26.67497842,100.2548497,0.85,11,1,0,1,0,1,0,1,1100
Xi'an,Lijiang,1610,8L9840,Lucky Air,Other Aircraft Types,21:20,23:55,Xianyang Airport,34.44342046,108.7704662,Sanyi Airport,26.67497842,100.2548497,0.89,11,1,1,1,1,1,1,1,700
Xi'an,Lijiang,1610,JD5350,Beijing Capital Airlines,JET,22:05,0:35,Xianyang Airport,34.44342046,108.7704662,Sanyi Airport,26.67497842,100.2548497,0.86,8,0,1,0,1,0,1,0,760
Xi'an,Luzhou,924,GS7619,Tianjin Airlines,Embraer ERJ-190 (Medium),8:15,10:10,Xianyang Airport,34.44342046,108.7704662,Lantian Airport,28.84767278,105.3876202,0.92,14,1,0,1,0,1,0,1,460
Xi'an,Lvliang,610,CZ9380,China Southern Airlines,Airbus A320 (Medium),14:30,15:50,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,37.69124121,111.1535138,0.97,0,0,1,0,1,0,1,0,470
Xi'an,Lvliang,610,JR2259,Joy Air,Airbus A320 (Medium),14:30,15:50,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,37.69124121,111.1535138,0.97,0,0,1,0,1,0,1,0,420
Xi'an,Lvliang,610,MU2259,China Eastern Airlines,Airbus A320 (Medium),14:30,15:50,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,37.69124121,111.1535138,0.97,0,0,1,0,1,0,1,0,460
Xi'an,Nanchang,1078,GS7631,Tianjin Airlines,Other Aircraft Types,8:00,9:50,Xianyang Airport,34.44342046,108.7704662,Changbei Airport,28.86218836,115.9200004,0.97,0,1,0,1,0,1,0,0,480
Xi'an,Nanchang,1078,GS7631,Tianjin Airlines,JET,8:00,9:50,Xianyang Airport,34.44342046,108.7704662,Changbei Airport,28.86218836,115.9200004,0.97,0,0,0,0,1,0,0,0,530
Xi'an,Nanchang,1078,HU7643,Hainan Airlines,Boeing 737 (Medium),12:30,14:20,Xianyang Airport,34.44342046,108.7704662,Changbei Airport,28.86218836,115.9200004,0.93,8,1,1,1,1,1,1,1,760
Xi'an,Nanchang,1078,MU2240,China Eastern Airlines,Airbus A320 (Medium),15:25,17:15,Xianyang Airport,34.44342046,108.7704662,Changbei Airport,28.86218836,115.9200004,0.95,0,1,1,1,1,1,1,1,740
Xi'an,Nanchang,1078,MU2235,China Eastern Airlines,Airbus A319 (Medium),19:35,21:20,Xianyang Airport,34.44342046,108.7704662,Changbei Airport,28.86218836,115.9200004,0.98,0,1,0,1,0,1,0,1,520
Xi'an,Nanchong,689,CZ9095,China Southern Airlines,Airbus A320 (Medium),14:45,16:35,Xianyang Airport,34.44342046,108.7704662,Nanchong Airport,30.80096517,106.105554,0.95,7,0,1,0,1,0,1,0,470
Xi'an,Nanchong,689,JR2331,Joy Air,Airbus A320 (Medium),14:45,16:35,Xianyang Airport,34.44342046,108.7704662,Nanchong Airport,30.80096517,106.105554,0.95,7,0,1,0,1,0,1,0,520
Xi'an,Nanchong,689,MU2331,China Eastern Airlines,Airbus A320 (Medium),14:45,16:35,Xianyang Airport,34.44342046,108.7704662,Nanchong Airport,30.80096517,106.105554,0.95,7,0,1,0,1,0,1,0,450
Xi'an,Nanjing,1104,CA3553,Air China,Airbus A320 (Medium),9:15,11:15,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.97,0,1,1,1,1,1,1,1,810
Xi'an,Nanjing,1104,KY9253,Kunming Airlines,Airbus A320 (Medium),9:15,11:15,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.97,0,1,1,1,1,1,1,1,780
Xi'an,Nanjing,1104,ZH9253,Shenzhen Airlines,Airbus A320 (Medium),9:15,11:15,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.97,0,1,1,1,1,1,1,1,770
Xi'an,Nanjing,1104,GS7657,Tianjin Airlines,Airbus A320 (Medium),13:55,15:45,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.64,25,1,1,1,1,1,1,1,770
Xi'an,Nanjing,1104,ZH9582,Shenzhen Airlines,Boeing 737 (Medium),16:35,18:30,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.96,0,1,0,1,0,1,0,1,810
Xi'an,Nanjing,1104,ZH9584,Shenzhen Airlines,Boeing 737 (Medium),16:35,18:30,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.92,0,0,1,0,1,0,1,0,780
Xi'an,Nanjing,1104,HU7641,Hainan Airlines,Boeing 737 (Medium),16:40,18:40,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.97,0,1,1,1,1,1,1,1,690
Xi'an,Nanjing,1104,HU7639,Hainan Airlines,Boeing 737 (Medium),18:55,20:50,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.96,0,1,1,1,1,1,1,1,700
Xi'an,Nanjing,1104,MU2770,China Eastern Airlines,Airbus A321 (Medium),20:30,22:30,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.67,33,1,1,1,1,1,1,1,550
Xi'an,Nanjing,1104,CZ9217,China Southern Airlines,Airbus A319 (Medium),23:50,1:50,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.86,8,1,1,1,1,1,1,1,520
Xi'an,Nanjing,1104,MU2896,China Eastern Airlines,Airbus A319 (Medium),23:50,1:50,Xianyang Airport,34.44342046,108.7704662,Lukou Airport,32.04116826,118.8091687,0.86,8,1,1,1,1,1,1,1,510
Xi'an,Nanning,1832,ZH9255,Shenzhen Airlines,Airbus A320 (Medium),8:20,11:00,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.97,0,1,1,1,1,1,1,1,790
Xi'an,Nanning,1832,BK2949,Okay Airways,Boeing 737 (Medium),11:50,14:35,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.96,0,1,1,1,1,1,1,1,1160
Xi'an,Nanning,1832,GS7615,Tianjin Airlines,JET,12:45,15:20,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.85,8,0,0,0,0,1,0,0,1180
Xi'an,Nanning,1832,GS7615,Tianjin Airlines,JET,12:45,15:20,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.85,8,1,0,1,1,0,0,1,1140
Xi'an,Nanning,1832,GS8812,Tianjin Airlines,Airbus A320 (Medium),15:20,17:50,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.97,0,1,1,1,1,1,1,1,1200
Xi'an,Nanning,1832,GX8812,Beibu Gulf Airlines,Airbus A320 (Medium),15:20,17:50,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.97,0,1,1,1,1,1,1,1,1190
Xi'an,Nanning,1832,GS8816,Tianjin Airlines,Embraer ERJ-190 (Medium),17:05,20:40,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.74,16,0,1,0,1,0,1,0,1120
Xi'an,Nanning,1832,GX8816,Beibu Gulf Airlines,Embraer ERJ-190 (Medium),17:05,20:40,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.74,17,0,1,0,1,0,1,0,1300
Xi'an,Nanning,1832,CZ3276,China Southern Airlines,Boeing 737 (Medium),18:10,20:45,Xianyang Airport,34.44342046,108.7704662,Wuxu Airport,22.61529456,108.1783067,0.92,6,1,1,1,1,1,1,1,1100
Xi'an,Ningbo,1520,HU7867,Hainan Airlines,Boeing 737 (Medium),8:20,10:45,Xianyang Airport,34.44342046,108.7704662,Lishe Airport,29.82424505,121.4740383,1.0,0,1,0,1,0,1,0,0,720
Xi'an,Ningbo,1520,CZ9712,China Southern Airlines,Airbus A320 (Medium),21:30,0:10,Xianyang Airport,34.44342046,108.7704662,Lishe Airport,29.82424505,121.4740383,0.97,0,0,1,0,1,0,1,0,680
Xi'an,Ningbo,1520,MU2358,China Eastern Airlines,Airbus A320 (Medium),21:30,0:10,Xianyang Airport,34.44342046,108.7704662,Lishe Airport,29.82424505,121.4740383,0.94,0,1,0,1,0,1,0,1,730
Xi'an,Ningbo,1520,MU2394,China Eastern Airlines,Airbus A320 (Medium),21:30,0:10,Xianyang Airport,34.44342046,108.7704662,Lishe Airport,29.82424505,121.4740383,0.97,0,0,1,0,1,0,1,0,720
Xi'an,Qingdao,1215,CZ9600,China Southern Airlines,Airbus A320 (Medium),7:25,9:30,Xianyang Airport,34.44342046,108.7704662,Liuting Airport,36.2721234,120.3938044,0.93,13,1,1,1,1,1,1,1,600
Xi'an,Qingdao,1215,JR2733,Joy Air,Airbus A320 (Medium),7:25,9:30,Xianyang Airport,34.44342046,108.7704662,Liuting Airport,36.2721234,120.3938044,0.93,13,1,1,1,1,1,1,1,540
Xi'an,Qingdao,1215,MU2733,China Eastern Airlines,Airbus A320 (Medium),7:25,9:30,Xianyang Airport,34.44342046,108.7704662,Liuting Airport,36.2721234,120.3938044,0.93,10,1,1,1,1,1,1,1,580
Xi'an,Qingdao,1215,EU2741,Chengdu Airlines,Airbus A319 (Medium),9:35,11:40,Xianyang Airport,34.44342046,108.7704662,Liuting Airport,36.2721234,120.3938044,0.78,18,1,1,1,1,1,1,1,870
Xi'an,Qingdao,1215,SC4698,Shandong Airlines,Boeing 737 (Medium),14:55,17:10,Xianyang Airport,34.44342046,108.7704662,Liuting Airport,36.2721234,120.3938044,0.94,8,1,1,0,1,1,1,0,810
Xi'an,Qingyang,259,GS7587,Tianjin Airlines,Embraer ERJ-190 (Medium),15:40,16:15,Xianyang Airport,34.44342046,108.7704662,Xianyang Airport,35.80689332,107.6169933,0.93,7,1,1,1,1,1,1,1,230
Xi'an,Sanya,2067,JD5513,Beijing Capital Airlines,Airbus A320 (Medium),7:10,12:30,Xianyang Airport,34.44342046,108.7704662,Phoenix Airport,18.31383629,109.4183837,1.0,0,0,1,0,1,0,1,0,960
Xi'an,Sanya,2067,GS7545,Tianjin Airlines,Airbus A320 (Medium),7:35,12:00,Xianyang Airport,34.44342046,108.7704662,Phoenix Airport,18.31383629,109.4183837,0.92,15,1,0,1,0,1,0,1,890
Xi'an,Sanya,2067,ZH9255,Shenzhen Airlines,Airbus A320 (Medium),8:20,13:25,Xianyang Airport,34.44342046,108.7704662,Phoenix Airport,18.31383629,109.4183837,0.96,0,1,1,1,1,1,1,1,990
Xi'an,Sanya,2067,JD5176,Beijing Capital Airlines,Airbus A321 (Medium),11:25,14:40,Xianyang Airport,34.44342046,108.7704662,Phoenix Airport,18.31383629,109.4183837,0.93,0,1,1,1,1,1,1,1,1450
Xi'an,Sanya,2067,CZ9095,China Southern Airlines,Airbus A320 (Medium),14:45,20:15,Xianyang Airport,34.44342046,108.7704662,Phoenix Airport,18.31383629,109.4183837,0.95,7,0,1,0,1,0,1,0,1450
Xi'an,Sanya,2067,JR2331,Joy Air,Airbus A320 (Medium),14:45,20:15,Xianyang Airport,34.44342046,108.7704662,Phoenix Airport,18.31383629,109.4183837,0.95,7,0,1,0,1,0,1,0,1340
